"id","timestamp","body","recipient_id","user_id","sid"
2544,"2021-06-16 14:45:59.117664+00","der Arme Hund😢",11,22,19
2545,"2021-06-16 14:46:00.349345+00","das tut mir echt leid😢",22,11,19
2546,"2021-06-16 14:46:01.066576+00","du musst beginnen😲",28,19,0
2547,"2021-06-16 14:46:05.528394+00","*eingeschlafen👀",25,17,2
2548,"2021-06-16 14:46:09.197706+00","ja gerne, ich würde dich soo gerne wieder sehen🥰",29,34,3
2549,"2021-06-16 14:46:11.289228+00","Er war der beste Hund überhaupt😊",11,22,19
2550,"2021-06-16 14:46:11.636562+00","Sonst kann ich auch mit 2 Bier und 2 helfenden Händen vorbeikommen 😊",34,29,3
2551,"2021-06-16 14:46:15.916327+00","bei mir steht dass du das machst 👀",19,28,0
2552,"2021-06-16 14:46:21.608087+00","Ich kann mich nicht mehr so gut erinnern mir war am Ende so übel. 🤢",12,23,18
2553,"2021-06-16 14:46:22.817856+00","Ach nein, die Kette, die du von deinem Cousin geschenkt bekommen hast, von der hast du gestern auch noch erzählt 😲",23,12,18
2554,"2021-06-16 14:46:23.359475+00","das stimmt😊",22,11,19
2555,"2021-06-16 14:46:23.861819+00","Alles wenn dir irgendwas zuviel wird, dann sag Bescheid! Ich helfe dir gerne! 😊",32,15,17
2556,"2021-06-16 14:46:26.204896+00","hä👀",28,19,0
2557,"2021-06-16 14:46:27.471137+00","ich glaube wir haben dieselben Rollen irgendwie 😲",19,28,0
2558,"2021-06-16 14:46:30.284451+00","das verstehe ich gut 😢 aber ja zum glück hatte er keine schmerzen 🥰",17,25,2
2559,"2021-06-16 14:46:30.997029+00","Ja 😢",12,23,18
2560,"2021-06-16 14:46:31.280058+00","Dienstag ist auf jeden Fall besser!! da schaffe ich bestimmt ein feierabendbier😊",29,34,3
2561,"2021-06-16 14:46:35.325686+00","Du schaffst es bestimmt!!🥰 ich kenn dich doch! Hast doch noch alles geschafft!",34,29,3
2562,"2021-06-16 14:46:37.297252+00","So ein netter Hund🥰😊",11,22,19
2563,"2021-06-16 14:46:39.398073+00","man muss ja auch noch sein leben genießen🥰",29,34,3
2564,"2021-06-16 14:46:40.630524+00","oh wenn wir das jetzt sagen dann exposen wir uns 😱",28,19,0
2565,"2021-06-16 14:46:47.303055+00","jaa auch gerne😊",29,34,3
2566,"2021-06-16 14:46:48.991147+00","falls du mal einen kaffee trinken willst oder ich sonst etwas für dich tun kann gib bescheid 🥰",17,25,2
2567,"2021-06-16 14:46:53.029115+00","dann schreib ich mal der einen privat ok?👀",28,19,0
2568,"2021-06-16 14:46:53.890778+00","was hälst du von der Idee, dir einen neuen Hund zuzulegen😊",22,11,19
2569,"2021-06-16 14:46:54.229198+00","stimmt 🥰 man muss sich auch mal was gönnen! 😊",34,29,3
2570,"2021-06-16 14:46:55.445566+00","das ist sehr nett von dir dass du mir helfen willst🥰",29,34,3
2571,"2021-06-16 14:46:57.756321+00","ich glaube nicht, dass ein anderer Hund ihn ersetzen kann😢",11,22,19
2572,"2021-06-16 14:46:59.345767+00","schon... 👀",19,28,0
2573,"2021-06-16 14:47:04.10322+00","Szenario 17 beendet",15,32,17
2574,"2021-06-16 14:47:05.028471+00","Ich kann nochmal schauen, aber die chancen stehen sehr schlecht, weil ich ausnahmsweise mal nichts gefunden habe beim putzen 😲",23,12,18
2575,"2021-06-16 14:47:07.743335+00","Ich glaube Leo war einzigartig😱",11,22,19
2576,"2021-06-16 14:47:08.924573+00","Dann bis gleich! Dann arbeiten wir heute und nächste Woche Party? 👀😊",34,29,3
2577,"2021-06-16 14:47:14.427215+00","Beginne Szenario 18",32,15,18
2578,"2021-06-16 14:47:14.974679+00","Danke, du bist der/die beste🥰",29,34,3
2579,"2021-06-16 14:47:16.118683+00","deshalb hatten wir auch bei Szenario 1 diee gleiche Start situation👀",28,19,0
2580,"2021-06-16 14:47:20.411386+00","Szenario 18 beendet",15,32,18
2581,"2021-06-16 14:47:22.370025+00","klingt perfekt😊",29,34,3
2582,"2021-06-16 14:47:23.386077+00","Szenario 3 beendet",34,29,3
2583,"2021-06-16 14:47:24.377825+00","Okay ich bin etwas verwirrt 😲",15,32,0
2584,"2021-06-16 14:47:26.175629+00","ersetzen soll er ihn ja nicht😊",22,11,19
2585,"2021-06-16 14:47:33.466581+00","Ok ich hoffe wirklich dass wir es noch finden sonst sind alle meine Sachen weg. 😡",12,23,18
2586,"2021-06-16 14:47:35.047916+00","ich hatte ihr bei Szenario 1 schon geschrieben, dann dachte ich aber, dass der Sinn sein soll, dass wir an unterschiedlichen KInos waren, aber apparently doch nicht😲",19,28,0
2587,"2021-06-16 14:47:37.421951+00","Beginne Szenario 4",34,29,4
2588,"2021-06-16 14:47:37.951692+00","waren wir im gleichen Szenario? 😲",15,32,0
2589,"2021-06-16 14:47:42.83168+00","Aber trotzdem vielen Danke dir!🥰",12,23,18
2590,"2021-06-16 14:47:45.129179+00","aber du masgt Hunde doch so gerne🥰",22,11,19
2591,"2021-06-16 14:47:46.632473+00","Danke das ist sehr lieb 🥰 Vlt morgen, da wäre nämlich sein Geburtstag gewesen, da könnte ich Ablenkung vertragen 👀",25,17,2
2592,"2021-06-16 14:47:49.975542+00","Ich schaue nochmal drüber und gebe dir heut Abend bescheid sobald ich was finden sollte 😊",23,12,18
2593,"2021-06-16 14:47:51.642605+00","Das hab ich mich auch gefragt 👀",32,15,0
2594,"2021-06-16 14:47:55.300252+00","Das nervt mich total wenn man sagt, ein anderer Hund kann ihn ersetzen😡",11,22,19
2595,"2021-06-16 14:47:58.270841+00","Danke 🥰",12,23,18
2596,"2021-06-16 14:47:59.283917+00","okay 😊",15,32,0
2597,"2021-06-16 14:48:00.21963+00","Boa du glaubst nicht was ich gerade gekauft habe👀",29,34,4
2598,"2021-06-16 14:48:01.082315+00","Szenario 18 beendet",12,23,18
2599,"2021-06-16 14:48:01.417007+00","er war auf jeden Fall was besonderes🥰",22,11,19
2600,"2021-06-16 14:48:05.592133+00","Beginne Szenario 19",12,23,19
2601,"2021-06-16 14:48:06.805229+00","ja dann sehr gerne morgen 🥰 ich hole dich ab 😊 bis dann!",17,25,2
2602,"2021-06-16 14:48:10.239274+00","Einen neuen Hund??? 👀👀👀",34,29,4
2603,"2021-06-16 14:48:12.702388+00","Szenario 2 beendet",17,25,2
2604,"2021-06-16 14:48:18.085161+00","Beginne Szenario 3",17,25,3
2605,"2021-06-16 14:48:19.158356+00","das war jetzt wirklich nicht böse gemeint😱",22,11,19
2606,"2021-06-16 14:48:19.227338+00","haha😊",29,34,4
2607,"2021-06-16 14:48:19.561071+00","ich werde jetzt für immer einsam sein😱😡",11,22,19
2608,"2021-06-16 14:48:26.61833+00","nein den teuersten Kaffee der welt😱",29,34,4
2609,"2021-06-16 14:48:38.49938+00","Hey ich habe gehört dass du deinen Hund letzte Nacht verloren hast. Das tut mir so leid. 😢",12,23,19
2610,"2021-06-16 14:48:40.094115+00","echt, oder?? 👀 wie teuer war der? 👀",34,29,4
2611,"2021-06-16 14:48:42.469665+00","Hey freue mich schon mega auf morgen 😊😊 auf was hast du denn Lust?",17,25,3
2612,"2021-06-16 14:48:42.595697+00","der heißt Kop Luwak🥰😊",29,34,4
2613,"2021-06-16 14:48:43.298879+00","ahhhhh ja ich war auch schon verwirrt👀",28,19,0
2614,"2021-06-16 14:48:45.306204+00","Also bei mir ist Szenario 17 dass du am Projekt was unrückgängiges kaputt gemacht hast 😊",15,32,0
2615,"2021-06-16 14:48:47.637098+00","haha oh man😱",28,19,0
2616,"2021-06-16 14:48:51.316454+00","Wie geht es dir jetzt? 😱",12,23,19
2617,"2021-06-16 14:48:53.266877+00","also bei mir ging es darum, dass du viel stress hast und ich mich erkundigen soll, wie's dir geht und ob ich dir helfen kann 😲",32,15,0
2618,"2021-06-16 14:48:58.358401+00","du hast doch noch mich🥰",22,11,19
2619,"2021-06-16 14:49:06.924544+00","12 Euro eine Tasse 😱",29,34,4
2620,"2021-06-16 14:49:09.746489+00","Hey, es ist lieb, dass du schreibst. Ja es tut mir einfach so wahnsinnig weh 😢",23,12,19
2621,"2021-06-16 14:49:12.112898+00","aber der war soooo gut🥰",29,34,4
2622,"2021-06-16 14:49:13.319996+00","ich war auch voll verwirrt, weil ich anfangen sollte 😱",19,28,0
2623,"2021-06-16 14:49:15.53994+00","ok, das ist super🥰",11,22,19
2624,"2021-06-16 14:49:16.336486+00","da stimmt wohl was nicht 😱",32,15,0
2625,"2021-06-16 14:49:20.892319+00","krank! Sooo teuer 👀",34,29,4
2626,"2021-06-16 14:49:24.471649+00","ich hatte noch nie davor davon gehört😲",29,34,4
2627,"2021-06-16 14:49:24.653289+00","find ich auch 😊",22,11,19
2628,"2021-06-16 14:49:27.72447+00","Oh hey - ja du wegen morgen...is jetzt6 echt doof, aber ich glaube das schaff ich nicht 👀😢",25,17,3
2629,"2021-06-16 14:49:28.384933+00","Szenario 19 beendet",22,11,19
2630,"2021-06-16 14:49:29.069303+00","Mir gehts sehr schlecht, es war so ein einzigartiger hund und er war noch so jung 😢",23,12,19
2631,"2021-06-16 14:49:30.209832+00","😱🤢😊 hahahahahaha",34,29,4
2632,"2021-06-16 14:49:32.951315+00","Ja, die frage ist nur was machen wir nun 😱",15,32,0
2633,"2021-06-16 14:49:33.694112+00","Beginne Szenario 20",22,11,20
2634,"2021-06-16 14:49:33.695129+00","Das glaube ich dir. 😢",12,23,19
2635,"2021-06-16 14:49:36.929242+00","sie schickt mir Rolle B 😊",28,19,0
2636,"2021-06-16 14:49:37.434029+00","schon komisch, da liebe ich kaffee doch so sehr 😲",29,34,4
2637,"2021-06-16 14:49:39.076548+00","Und du hast ihn schon getrunken 🤢🤢🤢",34,29,4
2638,"2021-06-16 14:49:43.134481+00","Oje das ist wirklich erschreckend 😱",12,23,19
2639,"2021-06-16 14:49:45.502863+00","ich wollt dich grad was fragen 👀",34,29,4
2640,"2021-06-16 14:49:49.482478+00","Weißt du schon, weswegen der so teuer ist?👀👀👀",34,29,4
2641,"2021-06-16 14:49:52.098759+00","okay 😊",19,28,0
2642,"2021-06-16 14:50:03.797638+00","bist du noch da?😢",37,33,2
2643,"2021-06-16 14:50:06.414395+00","Vielleicht hilft dir ein neuer Hund damit du wieder eine Beschäftigung hast. 👀",12,23,19
2644,"2021-06-16 14:50:08.125712+00","jaaaaa, und er war mega gut🥰",29,34,4
2645,"2021-06-16 14:50:11.265592+00","oh nein 😢 hatte mich so auf dich gefreut 🥰 wollen wir es verschieben?",17,25,3
2646,"2021-06-16 14:50:19.39813+00","warum schaust du so angekelt?😢",29,34,4
2647,"2021-06-16 14:50:21.130135+00","ich hab mich jetzt geoutet, aber so macht das ja nicht viel sinn... 😱",32,15,0
2648,"2021-06-16 14:50:25.258523+00","ich hätt den mal lieber nicht getrunken 🤢",34,29,4
2649,"2021-06-16 14:50:28.078563+00","oh je, das tut mir leid das zu hören 😢",33,37,2
2650,"2021-06-16 14:50:29.866135+00","Beginne Szenario 2",28,19,2
2651,"2021-06-16 14:50:32.227703+00","wieso das?😱😲",29,34,4
2652,"2021-06-16 14:50:34.080042+00","Ich habe grade erfahren, dass ich für meine Bachelorarbeit noch einen Test durchführen muss und das wird sonst echt knapp 😱",25,17,3
2653,"2021-06-16 14:50:35.667886+00","Ich weiß nicht ob mir ein neuer Hund wirklich über meinen kleinen Carlos hinweghilft 😢",23,12,19
2654,"2021-06-16 14:50:42.295814+00","nein warum soll der so teuer sein😱😱😱😱?!?!?",29,34,4
2655,"2021-06-16 14:50:42.94119+00","Es ist was ganz schreckliches passiert😢😱",28,19,2
2656,"2021-06-16 14:50:45.435761+00","Stimmt 😊",15,32,0
2657,"2021-06-16 14:50:49.238817+00","der ist so teuer, weil der von Schleichkatzen gefressen und dann wieder ausgepackt wurde 🤢😊 hahahaha",34,29,4
2658,"2021-06-16 14:50:53.787665+00","hast du dich schon damit auseinandergesetzt, wen du im Herbst wählen möchtest?👀",22,11,20
2659,"2021-06-16 14:50:53.899563+00","Ja ich hatte mich auch voll gefreut - danke dass du nicht sauer bist 🥰",25,17,3
2660,"2021-06-16 14:50:58.023428+00","waaaaaaaas🤢🤢🤢🤢🤢",29,34,4
2661,"2021-06-16 14:50:59.102618+00","Oh nein... was ist los?? 😢",19,28,2
2662,"2021-06-16 14:50:59.855425+00","ausgekackt🤢",34,29,4
2663,"2021-06-16 14:51:02.086417+00","Es ist halt etwas nervig, weil jeder schreibt ich soll mir doch nen neuen Hund holen, da ich so ein Tierliebhaber bin 😡",23,12,19
2664,"2021-06-16 14:51:04.973089+00","okay verstehe ich aber trotzdem schade 😢 hast du übermorgen zeit? wir könnten ins kino gehen 😊",17,25,3
2665,"2021-06-16 14:51:05.134074+00","das hat mir niemand gesagt😡😡😡😢",29,34,4
2666,"2021-06-16 14:51:10.513368+00","Ja das ist nicht so einfach wahrscheinlich. 😱",12,23,19
2667,"2021-06-16 14:51:14.836006+00","jaaaa, sorry 😢 voll eklig 🤢",34,29,4
2668,"2021-06-16 14:51:17.867587+00","Aber eine ""neuanschaffung"" ersetzt die bindung nicht 🤢",23,12,19
2669,"2021-06-16 14:51:20.690396+00","das ist ja so widerlich🤢",29,34,4
2670,"2021-06-16 14:51:21.059471+00","du kennst doch Bella oder 😢",28,19,2
2671,"2021-06-16 14:51:23.056132+00","Ich bin Gruppe D 😲",15,32,0
2672,"2021-06-16 14:51:29.107275+00","Ja kann ich gut verstehen da brauchst du vielleicht noch ein wenig Zeit. 😢",12,23,19
2673,"2021-06-16 14:51:31.838894+00","ich glaube ich geh mich erstmal übergeben🤢",29,34,4
2674,"2021-06-16 14:51:32.56622+00","Ja.. 👀😢",19,28,2
2675,"2021-06-16 14:51:34.521091+00","Du hast ihn ja auch gekannt oder?👀",37,33,2
2676,"2021-06-16 14:51:36.74397+00","Ne, Politik interessiert mich gar nicht. Voll langweilig das thema👀",11,22,20
2677,"2021-06-16 14:51:38.683063+00","was ist passiert?😢",19,28,2
2678,"2021-06-16 14:51:38.783159+00","aber mach dir nix draus, die meisten Delikatessen sind voll eklig. 🤢 Schnecken etc.",34,29,4
2679,"2021-06-16 14:51:41.730538+00","man das hätten die mir echt sagen sollen😡",29,34,4
2680,"2021-06-16 14:51:44.310469+00","Es ist einfach nur schade 😢",23,12,19
2681,"2021-06-16 14:51:44.473741+00","Oder nach der Abgabe, dann ist es für mich entspannter - ist ja auch nicht mehr lange - so eine Woche? 👀",25,17,3
2682,"2021-06-16 14:51:49.169349+00","und immerhin hat's dir so geschmeckt 😊",34,29,4
2683,"2021-06-16 14:51:49.375915+00","sie ist gestern gestorben😢",28,19,2
2684,"2021-06-16 14:51:51.743227+00","ja da hast du recht😊",29,34,4
2685,"2021-06-16 14:51:53.267058+00","das sind sowieso alles Verbrecher🤢",11,22,20
2686,"2021-06-16 14:51:58.674402+00","Was?? 😢",19,28,2
2687,"2021-06-16 14:52:01.838623+00","Ja du tust mir wirklich leid. 😱",12,23,19
2688,"2021-06-16 14:52:04.566959+00","Oh nein.. 😢",19,28,2
2689,"2021-06-16 14:52:05.881719+00","ach komm schon, das ist doch voll wichtig😲",22,11,20
2690,"2021-06-16 14:52:05.950262+00","Aber danke für deine aufmunternden worte, ich weiss dass du es gut meinst 😊",23,12,19
2691,"2021-06-16 14:52:07.388598+00","mit nur 12 😢",28,19,2
2692,"2021-06-16 14:52:07.456226+00","okay dann in einer Woche 😊 viel Erfolg und freue mich aufs Kino 🥰",17,25,3
2693,"2021-06-16 14:52:14.163047+00","und eigentlich hat er ja auch lecker geschmeckt😲",29,34,4
2694,"2021-06-16 14:52:19.548305+00","Oh Mann.. wie heftig 😢",19,28,2
2695,"2021-06-16 14:52:21.215265+00","Lass uns nächste Woche mal ein Eis essen gehen dann geht es dir bestimmt bald besser. 🥰",12,23,19
2696,"2021-06-16 14:52:21.779581+00","Szenario 3 beendet",17,25,3
2697,"2021-06-16 14:52:25.054517+00","Das tut mir so Leid! 😢",19,28,2
2698,"2021-06-16 14:52:25.5682+00","vielleicht sollte ich einfach nicht darüber nachdenken😊",29,34,4
2699,"2021-06-16 14:52:26.156792+00","Beginne Szenario 4",17,25,4
2700,"2021-06-16 14:52:30.115498+00","In China essen die z.B. auch so verrottete Eier und in Island verrotteten Fisch 🤢 aber so lange es denen schmeckt 😊",34,29,4
2701,"2021-06-16 14:52:32.684591+00","ich weiß noch wie ich sie als kleinenWelpen hatte😢",28,19,2
2702,"2021-06-16 14:52:34.893345+00","Hauptsache, Bier bleibt billig und ich kann zocken so lang ich will!😊",11,22,20
2703,"2021-06-16 14:52:36.67333+00","aber nochmal kauf ich den nicht😢",29,34,4
2704,"2021-06-16 14:52:39.928463+00","Falls es mir da schon wieder besser geht 😢",23,12,19
2705,"2021-06-16 14:52:40.442775+00","danke😢",28,19,2
2706,"2021-06-16 14:52:42.532495+00","es gibt schwarze Schaafe, aber es sind doch nicht alle so👀",22,11,20
2707,"2021-06-16 14:52:46.88229+00","Aber danke, falls dann gerne 🥰",23,12,19
2708,"2021-06-16 14:52:52.733963+00","und es ist bestimmt nicht gesundheitsschädlich und der Kaffee wurde ja durch und durch geröstet. Also Kopf hoch 🥰",34,29,4
2709,"2021-06-16 14:52:57.278974+00","Ja ihr ward unzertrennlich 😢",19,28,2
2710,"2021-06-16 14:52:57.983052+00","Ok gute Besserung 🥰",12,23,19
2711,"2021-06-16 14:53:01.111983+00","ja, ich erinnere mich, wirklich immer eine riesen Freude die er ausgestrahlt hat 🥰",33,37,2
2712,"2021-06-16 14:53:01.263719+00","ja das stimmt da hast du recht😲",29,34,4
2713,"2021-06-16 14:53:02.101409+00","Szenario 19 beendet",12,23,19
2714,"2021-06-16 14:53:05.270061+00","Oh mann.. das muss so schwer für dich sein 😢",19,28,2
2715,"2021-06-16 14:53:07.093608+00","Beginne Szenario 20",12,23,20
2716,"2021-06-16 14:53:11.502987+00","interessiert dich Politik denn überhaupt nicht?😱",22,11,20
2717,"2021-06-16 14:53:11.525738+00","Wenn du willst, kauf ich mir auch ne Tasse, dann sitz ma im gleichen Boot 🥰",34,29,4
2718,"2021-06-16 14:53:12.943258+00","Wie geht es dir damit? 👀😢",19,28,2
2719,"2021-06-16 14:53:15.966897+00","ja für uns alle😢",28,19,2
2720,"2021-06-16 14:53:18.434948+00","aber ich könnte ja nicht verrottete Eier und Fisch essen🤢🤢",29,34,4
2721,"2021-06-16 14:53:20.322858+00","Heyyyy 😱 omg ich hab mir gerade einen Kopi Luwak Kaffee bestellt - wusstest du dass das angeblich der teuerste Kaffee der Welt ist??👀👀👀👀",25,17,4
2722,"2021-06-16 14:53:23.6543+00","ich bin am Boden zerstört 😢",28,19,2
2723,"2021-06-16 14:53:26.936876+00","man muss abenteuerlich sein 👀",34,29,4
2724,"2021-06-16 14:53:32.745242+00","kann ich mir vorstellen 😢",19,28,2
2725,"2021-06-16 14:53:38.247779+00","ja das stimmt, sonst dürften sie das ja auch gar nicht verkaufen...👀",29,34,4
2726,"2021-06-16 14:53:39.680858+00","Merkel muss weg🤢",11,22,20
2727,"2021-06-16 14:53:45.216247+00","Kam das plötzlich? 👀😢",19,28,2
2728,"2021-06-16 14:53:45.849388+00","Ich hab ja noch nie was von dem gehört...😲",25,17,4
2729,"2021-06-16 14:53:48.793135+00","das würdest du machen?😲",29,34,4
2730,"2021-06-16 14:53:50.493517+00","aber verrottete Eier und Fisch sind eh schlimmer als Kaffee 🤢 also nochmal gut gegangen, finde ich",34,29,4
2731,"2021-06-16 14:53:51.882976+00","aber sonst ist mir alles egal😲",11,22,20
2732,"2021-06-16 14:53:54.390739+00","ich mach jetzt erstmal nichts und roll mich zuhause ein😢",28,19,2
2733,"2021-06-16 14:53:56.242912+00","ja da hast du recht🥰😢",37,33,2
2734,"2021-06-16 14:53:58.484016+00","Auto 😲",28,19,2
2735,"2021-06-16 14:54:00.138647+00","Hey, vielleicht hast du ja schon mit bekommen dass wir eine neue Partei die ""Wir-machen-Sport-Partei"" gegründet haben. Die ist wirklich so super. Du musst uns unbedingt bei der anstehen Wahl wählen. 😊",12,23,20
2736,"2021-06-16 14:54:02.035294+00","ich finde es auf jeden fall sehr lustig😊🥰",29,34,4
2737,"2021-06-16 14:54:07.491125+00","ich verstehe gar nichts von Politik👀",11,22,20
2738,"2021-06-16 14:54:13.662157+00","klar! Wir sind doch Freunde, und du fandest es lecker also vertrau ich dir 🥰",34,29,4
2739,"2021-06-16 14:54:16.403665+00","dann können wir uns gegenseitig verarschen, dass wir ihn getrunken haben😊",29,34,4
2740,"2021-06-16 14:54:17.589499+00","Oh no.. 😢",19,28,2
2741,"2021-06-16 14:54:18.507092+00","Also ein Auto hat sie überfahren😱",28,19,2
2742,"2021-06-16 14:54:21.216827+00","krass 😲 ja ich kenne diesen kaffee 😲 der ist so teuer weil die Bohnen erst von der Schleichkatze verdaut und dann wieder ausgeschieden werden 🤢 war es lecker? 👀",17,25,4
2743,"2021-06-16 14:54:25.535997+00","Viele fragen mich ob ich einen neuen möchte😱 kann ich nicht verstehen😡",37,33,2
